,Epochs,Params,Train loss,Test loss
0,0,"tensor([0.9879, 0.6290, 0.6430])",0.6558102813859781,0.7090815264110764
1,1,"tensor([1.0531, 0.6216, 0.7221])",0.6019222993403673,0.6818477586222191
2,2,"tensor([1.1077, 0.5951, 0.7924])",0.5618656798576315,0.6682051933486945
3,3,"tensor([1.1507, 0.5529, 0.8533])",0.5301235385277929,0.6642637442195943
4,4,"tensor([1.1827, 0.5006, 0.9065])",0.5030777819518941,0.666642401406231
5,5,"tensor([1.2043, 0.4425, 0.9537])",0.4788458848100466,0.6728428000817075
6,6,"tensor([1.2163, 0.3822, 0.9965])",0.456638445747861,0.6809553929973239
7,7,"tensor([1.2194, 0.3217, 1.0359])",0.436110286686259,0.6894696768450861
8,8,"tensor([1.2147, 0.2626, 1.0727])",0.41705826616768416,0.6972167826723308
9,9,"tensor([1.2030, 0.2057, 1.1074])",0.3993324722221587,0.7033544150375141
10,10,"tensor([1.1854, 0.1518, 1.1405])",0.382825932554988,0.7073505453775094
11,11,"tensor([1.1630, 0.1011, 1.1723])",0.36747991624827897,0.7089572753268537
12,12,"tensor([1.1369, 0.0541, 1.2030])",0.35328257084814446,0.7081770880014422
13,13,"tensor([1.1082, 0.0107, 1.2325])",0.3402584680879954,0.7052200425047582
14,14,"tensor([ 1.0781, -0.0289,  1.2610])",0.32845229710219426,0.7004520523489987
15,15,"tensor([ 1.0474, -0.0647,  1.2882])",0.3179089656875779,0.6943342611508948
16,16,"tensor([ 1.0171, -0.0968,  1.3140])",0.30865579987100017,0.6873594506954154
17,17,"tensor([ 0.9879, -0.1254,  1.3384])",0.30068905437365173,0.6799951419214874
18,18,"tensor([ 0.9602, -0.1507,  1.3611])",0.2939670939929783,0.6726415649978056
19,19,"tensor([ 0.9344, -0.1729,  1.3820])",0.28841122300364075,0.665606477757683
20,20,"tensor([ 0.9108, -0.1922,  1.4012])",0.2839122833994528,0.6591006526568284
21,21,"tensor([ 0.8896, -0.2090,  1.4185])",0.2803409043777113,0.653245422585557
22,22,"tensor([ 0.8706, -0.2236,  1.4340])",0.27755942015210167,0.6480893540972222
23,23,"tensor([ 0.8538, -0.2363,  1.4477])",0.2754318985287682,0.6436275524242471
24,24,"tensor([ 0.8391, -0.2472,  1.4599])",0.27383221780570843,0.6398200330479692
25,25,"tensor([ 0.8263, -0.2566,  1.4705])",0.27264892620344955,0.6366066701710225
26,26,"tensor([ 0.8153, -0.2647,  1.4797])",0.27178748934529723,0.6339182789903134
27,27,"tensor([ 0.8057, -0.2717,  1.4878])",0.27117024852583804,0.6316848839943607
28,28,"tensor([ 0.7976, -0.2777,  1.4947])",0.27073522101466857,0.629840048790599
29,29,"tensor([ 0.7906, -0.2829,  1.5006])",0.27043419973924754,0.6283229334435115
30,30,"tensor([ 0.7847, -0.2875,  1.5058])",0.270230274181813,0.62708018036404
31,31,"tensor([ 0.7796, -0.2914,  1.5102])",0.27009580144658685,0.6260655978306507
32,32,"tensor([ 0.7754, -0.2947,  1.5139])",0.27001023075232905,0.6252398951599996
33,33,"tensor([ 0.7718, -0.2977,  1.5171])",0.2699585155894359,0.6245699387354156
34,34,"tensor([ 0.7687, -0.3002,  1.5199])",0.26992997284978626,0.6240280439378694
