,Epochs,Params,Train loss,Test loss
0,0,"tensor([0.8709, 0.6631, 0.0590])",1.2198817529929025,0.7154285636691687
1,1,"tensor([0.9398, 0.7196, 0.0908])",1.169402810667331,0.6499300850555301
2,2,"tensor([1.0033, 0.7666, 0.1219])",1.130683754912267,0.5937297441065311
3,3,"tensor([1.0604, 0.8019, 0.1521])",1.101264375812995,0.5477881095682581
4,4,"tensor([1.1110, 0.8248, 0.1813])",1.0795605425577377,0.511430463877817
5,5,"tensor([1.1561, 0.8357, 0.2094])",1.0633775089945023,0.4829720266784231
6,6,"tensor([1.1966, 0.8353, 0.2367])",1.0505919849965721,0.46051889496544995
7,7,"tensor([1.2341, 0.8246, 0.2637])",1.0394872207194568,0.4424153581261635
8,8,"tensor([1.2696, 0.8044, 0.2907])",1.0287759580338995,0.4274035803042352
9,9,"tensor([1.3044, 0.7753, 0.3182])",1.0175047692842782,0.41464607138186693
10,10,"tensor([1.3393, 0.7380, 0.3462])",1.0049550803688665,0.4037116958914945
11,11,"tensor([1.3754, 0.6929, 0.3750])",0.9905779087605576,0.39456189434664946
12,12,"tensor([1.4132, 0.6405, 0.4042])",0.9739695532402645,0.38753387752609947
13,13,"tensor([1.4533, 0.5814, 0.4337])",0.9548800561809913,0.3832924461147437
14,14,"tensor([1.4961, 0.5163, 0.4629])",0.9332411562170212,0.3827161970924256
15,15,"tensor([1.5417, 0.4464, 0.4911])",0.9091973426007219,0.38670081668727413
16,16,"tensor([1.5900, 0.3727, 0.5176])",0.8831215095415246,0.39590233991299706
17,17,"tensor([1.6406, 0.2966, 0.5416])",0.8556000476237386,0.41049659767838115
18,18,"tensor([1.6929, 0.2196, 0.5626])",0.8273836935249468,0.4300483085421244
19,19,"tensor([1.7462, 0.1430, 0.5803])",0.7993116220459342,0.4535531724331425
20,20,"tensor([1.7995, 0.0683, 0.5944])",0.7722197709605098,0.4796372345818478
21,21,"tensor([ 1.8519, -0.0034,  0.6050])",0.7468509101541713,0.5068336499317714
22,22,"tensor([ 1.9026, -0.0713,  0.6124])",0.7237764550508776,0.5338344025192783
23,23,"tensor([ 1.9510, -0.1347,  0.6171])",0.7033458295201853,0.5596510458698807
