,Epochs,Params,Train loss,Test loss
0,0,"tensor([0.2363, 0.3131, 0.4634])",1.4884053106730184,0.7229615407103362
1,1,"tensor([0.3106, 0.3602, 0.5849])",1.3224153405676284,0.612999788671732
2,2,"tensor([0.3838, 0.3968, 0.7092])",1.148702014470473,0.5123797532869503
3,3,"tensor([0.4506, 0.4178, 0.8312])",0.9863457982117931,0.43599313230564196
4,4,"tensor([0.5068, 0.4209, 0.9468])",0.8483738694339991,0.38935713519652687
5,5,"tensor([0.5493, 0.4076, 1.0529])",0.7374898245713363,0.3689641901291907
6,6,"tensor([0.5773, 0.3815, 1.1484])",0.6499026188006004,0.36720531034297893
7,7,"tensor([0.5912, 0.3470, 1.2333])",0.5802263545182844,0.37661531861328207
8,8,"tensor([0.5926, 0.3081, 1.3083])",0.5238902930791179,0.3915981793465714
9,9,"tensor([0.5838, 0.2677, 1.3741])",0.47767454584439595,0.40853732990217395
10,10,"tensor([0.5675, 0.2280, 1.4314])",0.4395496326514452,0.4253453270532191
11,11,"tensor([0.5463, 0.1906, 1.4811])",0.4083220402399699,0.44095241132502755
12,12,"tensor([0.5226, 0.1564, 1.5236])",0.38324303630312595,0.4549013374373317
13,13,"tensor([0.4985, 0.1260, 1.5596])",0.3636830614103625,0.4670733944823345
14,14,"tensor([0.4755, 0.0996, 1.5898])",0.34894681588436166,0.47752422392368316
15,15,"tensor([0.4546, 0.0773, 1.6149])",0.33823709866652885,0.4863925891617934
16,16,"tensor([0.4362, 0.0588, 1.6355])",0.3307166228691737,0.4938506947209438
17,17,"tensor([0.4205, 0.0437, 1.6522])",0.3255968362092972,0.5000773946444194
18,18,"tensor([0.4075, 0.0316, 1.6658])",0.3222039186085264,0.5052451846500238
19,19,"tensor([0.3968, 0.0219, 1.6767])",0.3200063666328788,0.5095120831082265
20,20,"tensor([0.3881, 0.0144, 1.6854])",0.31861063223332164,0.5130186881870031
21,21,"tensor([0.3812, 0.0085, 1.6924])",0.3177392927929759,0.515888645251592
22,22,"tensor([0.3757, 0.0040, 1.6979])",0.3172039745685955,0.5182281146446864
23,23,"tensor([3.7137e-01, 5.0301e-04, 1.7023e+00])",0.31688038967549803,0.5201281856745481
24,24,"tensor([ 0.3680, -0.0021,  1.7057])",0.3166884887342652,0.5216660216450691
25,25,"tensor([ 0.3653, -0.0041,  1.7085])",0.3165775115136057,0.5229064195106427
26,26,"tensor([ 0.3632, -0.0056,  1.7106])",0.3165156411472708,0.5239042448500792
27,27,"tensor([ 0.3616, -0.0068,  1.7123])",0.3164833169120053,0.5247043547530968
