,Epochs,Params,Train loss,Test loss
0,0,"tensor([0.3045, 0.2155, 0.5280])",1.294484966310362,0.8328996111328403
1,1,"tensor([0.3844, 0.2772, 0.6552])",1.098924829706084,0.7216392289847136
2,2,"tensor([0.4585, 0.3339, 0.7791])",0.9101888359291479,0.6262763648381224
3,3,"tensor([0.5202, 0.3798, 0.8929])",0.755244568362832,0.5582439260557294
4,4,"tensor([0.5651, 0.4114, 0.9914])",0.6464826807379722,0.5168621575731474
5,5,"tensor([0.5918, 0.4285, 1.0728])",0.5781514453391234,0.49397531542927026
6,6,"tensor([0.6025, 0.4333, 1.1387])",0.5367209195857867,0.4811470511951484
7,7,"tensor([0.6003, 0.4291, 1.1921])",0.5103498650770537,0.4728466104444427
8,8,"tensor([0.5889, 0.4187, 1.2361])",0.4916755226576546,0.4662687762019535
9,9,"tensor([0.5709, 0.4044, 1.2734])",0.4768719779017071,0.4602643670824667
10,10,"tensor([0.5487, 0.3880, 1.3057])",0.46414516479562734,0.4545084918189483
11,11,"tensor([0.5238, 0.3705, 1.3344])",0.45270978193148037,0.4490336012573001
12,12,"tensor([0.4973, 0.3528, 1.3604])",0.44224177408032117,0.4439992220281662
13,13,"tensor([0.4701, 0.3354, 1.3843])",0.4326149866916239,0.43958441141682364
14,14,"tensor([0.4427, 0.3186, 1.4064])",0.423780261259526,0.4359400571944813
15,15,"tensor([0.4156, 0.3027, 1.4270])",0.41571242126325764,0.43317084135487677
16,16,"tensor([0.3891, 0.2878, 1.4462])",0.40838820996383823,0.43133194603336356
17,17,"tensor([0.3633, 0.2739, 1.4643])",0.401778906211257,0.43043300226563586
18,18,"tensor([0.3385, 0.2610, 1.4813])",0.39584842702994744,0.4304459828843619
19,19,"tensor([0.3147, 0.2492, 1.4972])",0.39055449347943066,0.4313134952642334
20,20,"tensor([0.2920, 0.2384, 1.5121])",0.3858506673326095,0.43295787665992974
21,21,"tensor([0.2703, 0.2286, 1.5261])",0.3816884794582923,0.4352890321519226
22,22,"tensor([0.2498, 0.2196, 1.5392])",0.3780186735714475,0.43821071422037977
23,23,"tensor([0.2304, 0.2115, 1.5514])",0.3747933035716414,0.4416260599469145
24,24,"tensor([0.2121, 0.2042, 1.5629])",0.37196612743039925,0.4454413114251414
25,25,"tensor([0.1948, 0.1977, 1.5735])",0.3694937532146772,0.4495680197743544
26,26,"tensor([0.1785, 0.1917, 1.5835])",0.36733608798434336,0.45392575711039174
27,27,"tensor([0.1632, 0.1864, 1.5927])",0.36545603374640145,0.4584422226810905
28,28,"tensor([0.1489, 0.1817, 1.6013])",0.3638205004235109,0.4630535841861274
29,29,"tensor([0.1354, 0.1774, 1.6094])",0.3623992109671235,0.46770491266312697
30,30,"tensor([0.1228, 0.1736, 1.6168])",0.3611654530589779,0.4723495749446253
31,31,"tensor([0.1110, 0.1701, 1.6238])",0.3600953735411167,0.47694847028081616
32,32,"tensor([0.0999, 0.1671, 1.6302])",0.359167883793513,0.4814692702144384
33,33,"tensor([0.0896, 0.1643, 1.6362])",0.35836448601136606,0.4858860980098446
34,34,"tensor([0.0799, 0.1619, 1.6418])",0.3576689289882779,0.49017870051029605
35,35,"tensor([0.0709, 0.1597, 1.6469])",0.35706685421367484,0.494331258807991
36,36,"tensor([0.0625, 0.1578, 1.6517])",0.35654598064720633,0.4983322739950381
37,37,"tensor([0.0546, 0.1560, 1.6562])",0.3560954824090004,0.5021738023031503
38,38,"tensor([0.0473, 0.1545, 1.6603])",0.35570583113779625,0.5058505954376111
39,39,"tensor([0.0404, 0.1531, 1.6641])",0.3553688986847798,0.5093601744932433
40,40,"tensor([0.0341, 0.1519, 1.6677])",0.35507758719225724,0.5127020176810523
41,41,"tensor([0.0281, 0.1508, 1.6710])",0.3548258561020096,0.5158773269193868
42,42,"tensor([0.0226, 0.1498, 1.6740])",0.3546082379296422,0.5188885386412342
43,43,"tensor([0.0174, 0.1489, 1.6769])",0.35442011219759784,0.5217391464238366
44,44,"tensor([0.0126, 0.1481, 1.6795])",0.3542575392872095,0.5244334760432442
45,45,"tensor([0.0081, 0.1474, 1.6820])",0.35411705579608677,0.5269767002513012
46,46,"tensor([0.0040, 0.1468, 1.6842])",0.3539956328148643,0.5293741213778654
