,Epochs,Params,Train loss,Test loss
0,0,"tensor([0.6864, 0.2056, 0.3279])",1.3264261873438954,0.7735660191956261
1,1,"tensor([0.7643, 0.2285, 0.4271])",1.2076748748620352,0.6724247985131417
2,2,"tensor([0.8346, 0.2428, 0.5278])",1.095986604380111,0.577292019072532
3,3,"tensor([0.8918, 0.2484, 0.6252])",1.0006263661547563,0.4975392280767361
4,4,"tensor([0.9323, 0.2463, 0.7153])",0.926638612896204,0.4370645970106125
5,5,"tensor([0.9549, 0.2384, 0.7965])",0.8721610974404029,0.3942107764383157
6,6,"tensor([0.9607, 0.2272, 0.8687])",0.8316564842127263,0.36464442768289396
7,7,"tensor([0.9522, 0.2144, 0.9332])",0.7995207376778126,0.34392297806140654
8,8,"tensor([0.9320, 0.2013, 0.9913])",0.7717378246054675,0.32861359451587
9,9,"tensor([0.9030, 0.1885, 1.0444])",0.7459748939800799,0.3164264323112244
10,10,"tensor([0.8674, 0.1761, 1.0934])",0.7211203667645653,0.3059908414395371
11,11,"tensor([0.8273, 0.1642, 1.1390])",0.6968126341700553,0.29658996539656074
12,12,"tensor([0.7841, 0.1528, 1.1815])",0.6731000089397033,0.2879411257337779
13,13,"tensor([0.7392, 0.1416, 1.2213])",0.6502224057912827,0.2800287738442421
14,14,"tensor([0.6938, 0.1305, 1.2585])",0.6284775550787648,0.2729785302064556
15,15,"tensor([0.6487, 0.1197, 1.2932])",0.6081402324760954,0.26696414510903804
16,16,"tensor([0.6045, 0.1089, 1.3254])",0.5894214049912989,0.2621444283800277
17,17,"tensor([0.5619, 0.0982, 1.3552])",0.5724507426532607,0.2586251352292796
18,18,"tensor([0.5211, 0.0876, 1.3828])",0.5572766558111956,0.2564432829851285
19,19,"tensor([0.4825, 0.0773, 1.4083])",0.5438773181444655,0.2555669701696994
20,20,"tensor([0.4463, 0.0672, 1.4317])",0.5321756291511216,0.25590628641463503
21,21,"tensor([0.4124, 0.0574, 1.4531])",0.5220555026149062,0.2573286808852572
22,22,"tensor([0.3810, 0.0480, 1.4728])",0.5133769309458633,0.2596758439186184
23,23,"tensor([0.3519, 0.0390, 1.4907])",0.5059889812488109,0.26277879809689086
24,24,"tensor([0.3251, 0.0305, 1.5071])",0.49973916991924244,0.266470270306066
25,25,"tensor([0.3005, 0.0225, 1.5221])",0.49448072323575615,0.2705933201485701
26,26,"tensor([0.2780, 0.0149, 1.5357])",0.4900765834143385,0.27500708906639676
27,27,"tensor([0.2575, 0.0078, 1.5481])",0.48640243485181905,0.27958939389694326
28,28,"tensor([2.3868e-01, 1.2013e-03, 1.5594e+00])",0.48334761065586157,0.2842377391420693
29,29,"tensor([ 0.2216, -0.0049,  1.5696])",0.48081477439263837,0.2888688634586288
30,30,"tensor([ 0.2060, -0.0106,  1.5790])",0.4787199640777544,0.29341672590623297
31,31,"tensor([ 0.1919, -0.0159,  1.5874])",0.47699080888730044,0.2978311792336778
32,32,"tensor([ 0.1790, -0.0207,  1.5951])",0.4755662113363542,0.30207522347627674
33,33,"tensor([ 0.1673, -0.0251,  1.6021])",0.47439429991142107,0.3061230794433338
34,34,"tensor([ 0.1567, -0.0292,  1.6084])",0.4734317306738376,0.30995823225724356
